FİRMA NUMARASI	FİRMA ADI	İŞ YERİ	AMBAR	TÜR	MALZEME/HİZMET KODU	MASRAF MERKEZİ	TALEP NUMARASI	TALEP EDEN	TALEP TARİHİ	TALEP ONAYLAYAN	TALEP ONAY TARİHİ	TALEP AÇIKLAMA	SİPARİŞ NUMARASI	SİPARİŞİ AÇAN	SİPARİŞ TARİHİ	SİPARİŞ ONAYLAYAN	SİPARİŞ ONAY TARİHİ	SİPARİŞ MALZEME	TESLİM EVRAK NO	TESLİM TARİHİ	CARİ ÜNVANI	TESLİM ALAN	AÇIKLAMA	MİKTAR	BİRİM	ÖDEME VADESİ	PARA BİRİMİ	BİRİM FİYAT	TOPLAM	FATURAYI KAYDEDEN	FATURA KAYDETME TARİHİ	FATURA TARİHİ	FATURA NO
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.249	ETİKET	T.032.000.000073	antepgıda	9.01.2026 15:52	antepgıda	9.01.2026 16:46	ETİKET (MUHTELİF )	S.ACM.GAN.000045	okkes.yilmaz	15.01.2026 11:09	irmak.kozlu	15.01.2026 11:16	ETİKET (MUHTELİF )	10136	27.01.2026 13:22	TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.	antepgıda	500 g tatlı pul biber etiketi	5000	AD	60	TL	1,5	7500	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.249	ETİKET	T.032.000.000071	antepgıda	9.01.2026 15:46	antepgıda	9.01.2026 16:46	ETİKET (MUHTELİF )	S.ACM.GAN.000046	okkes.yilmaz	15.01.2026 11:09	irmak.kozlu	15.01.2026 11:16	ETİKET (MUHTELİF )	10135	27.01.2026 13:21	TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.	antepgıda	 1000 g tatlı pul biber etiketi	4000	AD	60	TL	1,5	6000	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	MALZEME	150.01.0209_IHR	ETİKET	T.055.000.000102	Akhisar.Depo	14.01.2026 17:47	AKHİSAR.MUHASEBE	14.01.2026 18:00	ETİKET (PET) 1/1 2XL-XL İHRACAT	S.ZYT.MRK.000065	Zehra Kılınç	15.01.2026 11:39	AKHİSAR.MUHASEBE	15.01.2026 15:10	ETİKET (PET) 1/1 2XL-XL İHRACAT			TUNA OFSET - ETİKET SANAYİ TİCARET LİMİTED ŞİRKETİ			60000	AD	90	EUR	1,2048144	72288,86	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.063	ETİKET	T.032.000.000111	antepgıda	14.01.2026 16:28	antepgıda	14.01.2026 16:28	ETİKET 1/1 NAR EKŞİSİ 1000 GR	S.ACM.GAN.000047	okkes.yilmaz	15.01.2026 12:12	irmak.kozlu	15.01.2026 12:13	ETİKET 1/1 NAR EKŞİSİ 1000 GR	10138	27.01.2026 13:27	TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.	antepgıda	960 g nar ekşili sos pp opak	80000	AD	60	EUR	0,652608	52208,64	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.03.008	KALİBRASYON	T.055.000.000006	sevgi.gonullu	6.01.2026 11:26	Zehra Kılınç	15.01.2026 12:45	Muhtelif Üretim Giderleri - (Akhisar)%18	S.ZYT.MRK.000066	Zehra Kılınç	15.01.2026 12:46	AKHİSAR.MUHASEBE	15.01.2026 15:10	Muhtelif Üretim Giderleri - (Akhisar)%18			ESKAL KALİBRASYON LABORATUVARI EĞİTİM VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ		periyodik kontrol(kalibrasyon)	75	Adet	01	TL	588,56	44142				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000116	tunahan.ak	15.01.2026 11:55	ufuk.kiranli	15.01.2026 12:09	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000125	Semih Mutlu	15.01.2026 12:48	ali.baplı	15.01.2026 13:41	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			İDEALSAN OTOMASYON END. MALZ. SAN. TİC. LTD. ŞTİ.		FC-302P4K0T5E20H2XGXXXXSXXXXAXBXCXXXDX 	3	AD	45	EUR	18724,8238	56174,47	khairullah.taj	20.01.2026 13:54	19.01.2026 00:00	IDE2026000000274
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000116	tunahan.ak	15.01.2026 11:55	ufuk.kiranli	15.01.2026 12:09	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000125	Semih Mutlu	15.01.2026 12:48	ali.baplı	15.01.2026 13:41	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			İDEALSAN OTOMASYON END. MALZ. SAN. TİC. LTD. ŞTİ.		FC-102P1K5T4E20H2XGXXXXSXXXXAXBXCXXXDX  	1	AD	45	EUR	11244,9344	11244,93	khairullah.taj	20.01.2026 13:54	19.01.2026 00:00	IDE2026000000274
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	E-TİCARET	T.032.000.000040	tunahan.ak	7.01.2026 14:50	Semih Mutlu	15.01.2026 13:00	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000126	Semih Mutlu	15.01.2026 13:03	ali.baplı	15.01.2026 13:24	Bakım Onarım Giderleri Makina Tesisat-Gönen			CANDA GRUP İNŞAAT TUR. SAN. VE TİC. LTD. ŞTİ. 		PROGRAMLANABİLİR ZAMAN AYARLI ROLE 	4	AD	01	TL	249,916667	999,67				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	ELEKTRİK MALZEMELERİ	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		GV2ME16 TERMİK ŞALTER	2	AD	30	TL	1390	2780				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	ELEKTRİK MALZEMELERİ	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		LC1D12M7 KONTAKTÖR	2	AD	30	TL	870	1740				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	ELEKTRİK MALZEMELERİ	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		3X20A W OTOMAT	4	AD	30	TL	405	1620				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		3X6A W OTOMAT 	1	AD	30	TL	440	440				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		1X10A W OTOMAT	2	AD	30	TL	85	170				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		1X16A W OTOMAT	2	AD	30	TL	85	170				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		800X1000X400 PASLANMAZ PANO	1	AD	30	TL	8500	8500				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		3X63A PAKO ŞALTER	1	AD	30	TL	1100	1100				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		B200EE ACİL STOP	3	AD	30	TL	170	510				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		B100DY + B9	1	AD	30	TL	194	194				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		B200DK+B9	1	AD	30	TL	194	194				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		40X60 DELİKLİ KANAL	8	AD	30	TL	70	560				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		W OTOMAT RAYI	2	AD	30	TL	90	180				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		RT RAY YÜKSELTİCİ	8	AD	30	TL	12	96				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		PRYSMİAN 1 LİK NYAF MAVİ KABLO ( 100 METRE )	100	AD	30	TL	6,6	660				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		PRYSMIAN 1 LİK NYAF KAHVERENGİ KABLO ( 100 METRE )	100	AD	30	TL	6,6	660				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		PRYSMİAN 1 LİK NYAF SİYAH KABLO ( 100 METRE )	100	AD	30	TL	6,6	660				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		2,5 NYAF SİYAH PRYSMİAN ( 100 METRE )	100	AD	30	TL	14,3	1430				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		4 LÜK NYAF SİYAH KABLO ( 100 METRE )	100	AD	30	TL	23	2300				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		4X2,5 NYM KABLO ( 100 METRE )	100	AD	30	TL	68	6800				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		1,5 LUK RAY KLEMENS	100	AD	30	TL	17	1700				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		2,5 LUK RAY KLEMENS	100	AD	30	TL	17	1700				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		4 LÜK RAY KLEMENS	100	AD	30	TL	19	1900				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		WAGO 5A 220/24V GÜÇ KAYNAĞI	1	AD	30	TL	2000	2000				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		4X80A DAĞITIM BARASI	1	AD	30	TL	315	315				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.003.000041	tunahan.ak	15.01.2026 11:52	Semih Mutlu	15.01.2026 13:13	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000127	Semih Mutlu	15.01.2026 13:19	ali.baplı	15.01.2026 13:24	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		PT100	3	AD	30	TL	850	2550				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.061	ETİKET	T.032.000.000114	antepgıda	14.01.2026 16:31	antepgıda	14.01.2026 16:32	ETİKET 1/2 NAR EKŞİSİ	S.ACM.GAN.000048	okkes.yilmaz	15.01.2026 14:37	irmak.kozlu	15.01.2026 14:37	ETİKET 1/2 NAR EKŞİSİ	5772	27.01.2026 13:27	TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.	antepgıda	330 g nar ekşili sos pp opak 	20000	AD	60	EUR	0,426705	8534,1	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.064	ETİKET	T.032.000.000112	antepgıda	14.01.2026 16:30	antepgıda	14.01.2026 16:30	ETİKET 4/1 NAR EKŞİSİ	S.ACM.GAN.000049	okkes.yilmaz	15.01.2026 14:40	irmak.kozlu	15.01.2026 14:40	ETİKET 4/1 NAR EKŞİSİ	5772-1	27.01.2026 13:27	TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.	antepgıda	4000 g nar ekşili sos pp opak	10000	AD	60	EUR	1,305216	13052,16	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.051	MEKANİK BAKIM ONARIM	T.032.000.000064	tunahan.ak	9.01.2026 09:38	Semih Mutlu	15.01.2026 14:50	Arıtma Giderleri- (Gönen)%18	S.ACM.GNN.000129	Semih Mutlu	15.01.2026 14:52	ali.baplı	15.01.2026 17:58	Arıtma Giderleri- (Gönen)%18			ÜMİT PASLANMAZ ÇELİK MAMÜLLERİ İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ		400 MM ÇAPINDA 5 MM KALINLIĞINDA KROM BORU ( 4 METRE KESİLECEKTİR.)	6	AD	01	USD	8359,945	50159,67	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.051	MEKANİK BAKIM ONARIM	T.032.000.000065	tunahan.ak	9.01.2026 09:39	ufuk.kiranli	9.01.2026 09:45	Arıtma Giderleri- (Gönen)%18	S.ACM.GNN.000130	Semih Mutlu	15.01.2026 14:52	ali.baplı	15.01.2026 17:58	Arıtma Giderleri- (Gönen)%18			ÜMİT PASLANMAZ ÇELİK MAMÜLLERİ İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ		400 MM DEN 220 MM YE DÜŞEN REDÜKSİYON KROM 5 MM KALINLIĞINDA 	1	AD	01	USD	9825,09	9825,09	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	MEKANİK BAKIM ONARIM	T.055.000.000065	mehmet.urun	13.01.2026 13:56	Zehra Kılınç	13.01.2026 15:45	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000067	Zehra Kılınç	15.01.2026 15:16	AKHİSAR.MUHASEBE	22.01.2026 16:17	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ÇINARLI MAKİNE SANAYİ TİCARET ANONİM ŞİRKETİ		ÇINARLI MAKİNE BİREYSEL KEFE KARTI VERSİYON:2.02 (KEFELİ DOLUM ARIZA)	2	Adet	60	USD	14942,32438	29884,65	ali.karakus	27.01.2026 17:41	21.01.2026 00:00	CMF2026000000005
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000061	tunahan.ak	9.01.2026 09:33	ufuk.kiranli	9.01.2026 09:45	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000131	Semih Mutlu	15.01.2026 17:33	ali.baplı	15.01.2026 17:58	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			İDEALSAN OTOMASYON END. MALZ. SAN. TİC. LTD. ŞTİ.		DELTA DVP 14 SS 11R ( PLC )	1	AD	45	USD	3490,4925	3490,49	khairullah.taj	20.01.2026 13:32	19.01.2026 00:00	IDE2026000000272
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.007	MEKANİK BAKIM ONARIM	T.032.000.000061	tunahan.ak	9.01.2026 09:33	ufuk.kiranli	9.01.2026 09:45	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen	S.ACM.GNN.000131	Semih Mutlu	15.01.2026 17:33	ali.baplı	15.01.2026 17:58	Bakım Onarım  Giderleri Dolum Ünitesİ- Gönen			İDEALSAN OTOMASYON END. MALZ. SAN. TİC. LTD. ŞTİ.		DELTA DVP 16 SP 11R ( INPUT-OUTPUT MODÜLÜ )	1	AD	45	USD	2197,7175	2197,72	khairullah.taj	20.01.2026 13:32	19.01.2026 00:00	IDE2026000000272
